 user_loc,fr_loc,scaled_sci
KW,LU,2195
KW,LV,665
KW,LY,14530
KW,MA,5236
KW,MD,455
KW,ME,1504
KW,MG,45497
KW,MK,1825
KW,ML,8961
KW,MM,486
KW,MN,379
KW,MO,16339
KW,MQ,412
KW,MR,6298
KW,MT,15636
KW,MU,8412
KW,MV,74256
KW,MW,5346
KW,MX,365
KW,MY,12353
KW,MZ,1327
KW,NA,1849
KW,NC,266
KW,NE,4487
KW,NG,2371
KW,NI,843
KW,NL,1808
KW,NO,2066
KW,NP,49527
KW,NZ,6493
KW,OM,137840
KW,PA,698
KW,PE,394
KW,PF,308
KW,PG,1736
KW,PH,66208
KW,PK,16205
KW,PL,486
KW,PR,1212
KW,PT,1810
KW,PY,1265
KW,QA,197036
KW,RE,1606
KW,RO,1396
KW,RS,1872
KW,RW,3751
KW,SA,129373
KW,SB,1624
KW,SC,20653
KW,SE,2987
KW,SG,23912
KW,SI,890
KW,SK,532
KW,SL,67142
KW,SN,2438
KW,SR,1472
KW,ST,826
KW,SV,480
KW,SZ,1981
KW,TD,9560
KW,TG,8701
KW,TH,877
KW,TJ,1044
KW,TL,1021
KW,TN,8280
KW,TO,898
KW,TR,3931
KW,TT,1830
KW,TW,1807
KW,TZ,3187
KW,UA,984
KW,UG,9675
KW,US,2294
KW,UY,459
KW,UZ,999
KW,VC,850
KW,VN,662
KW,VU,818
KW,WS,890
KW,XK,1321
KW,YT,5598
KW,ZA,1855
KW,ZM,2001
KW,ZW,1474
KY,AE,38058
KY,AG,1092215
KY,AL,2084
KY,AM,1286
KY,AO,2307
KY,AR,2487
KY,AT,11591
KY,AU,31267
KY,AW,146256
KY,AZ,814
KY,BA,2538
KY,BB,1425980
KY,BD,519
KY,BE,3592
KY,BF,821
KY,BG,4692
KY,BH,26522
KY,BI,833
KY,BJ,1775
KY,BN,17173
KY,BO,1464
KY,BR,1819
KY,BS,606896
KY,BT,2199
KY,BW,15532
KY,BY,815
KY,BZ,504645
KY,CA,106228
KY,CD,1258
KY,CF,1335
KY,CG,2446
KY,CH,16228
KY,CI,1508
KY,CL,2514
KY,CM,1807
KY,CO,9770
KY,CR,48981
KY,CV,1668
KY,CW,188495
KY,CY,17289
KY,CZ,3411
KY,DE,4921
KY,DJ,1320
KY,DK,5924
KY,DO,69199
KY,DZ,380
KY,EC,3441
KY,EE,3335
KY,EG,638
KY,ES,9990
KY,ET,635
KY,FI,6563
KY,FJ,4475
KY,FM,20287
KY,FR,3479
KY,GA,1971
KY,GB,76300
KY,GD,365894
KY,GE,584
KY,GF,28193
KY,GH,7351
KY,GM,7982
KY,GN,1337
KY,GP,17510
KY,GQ,5988
KY,GR,3496
KY,GT,3298
KY,GU,29782
KY,GW,1417
KY,GY,654725
KY,HK,18536
KY,HN,462751
KY,HR,3686
KY,HT,17725
KY,HU,5693
KY,ID,623
KY,IE,105104
KY,IM,248759
KY,IN,3134
KY,IS,12505
KY,IT,9211
KY,JE,504256
KY,JM,7220568
KY,JO,2110
KY,JP,3916
KY,KE,17969
KY,KG,291
KY,KH,342
KY,KI,2678
KY,KM,513
KY,KR,1903
KY,KW,18093
KY,KY,383930175
KY,KZ,590
KY,LA,256
KY,LB,7881
KY,LC,703077
KY,LK,20065
KY,LR,11357
KY,LS,895
KY,LT,2358
KY,LU,31282
KY,LV,3450
KY,LY,345
KY,MA,792
KY,MD,1152
KY,ME,5722
KY,MG,2205
KY,MK,4210
KY,ML,1076
KY,MM,289
KY,MN,458
KY,MO,26727
KY,MQ,16507
KY,MR,574
KY,MT,46435
KY,MU,28595
KY,MV,31625
KY,MW,1947
KY,MX,2612
KY,MY,1860
KY,MZ,1777
KY,NA,12211
KY,NC,2185
KY,NE,1666
KY,NG,5017
KY,NI,191032
KY,NL,8826
KY,NO,7531
KY,NP,21320
KY,NZ,44988
KY,OM,11967
KY,PA,27785
KY,PE,3881
KY,PF,2963
KY,PG,3504
KY,PH,54998
KY,PK,721
KY,PL,1472
KY,PR,9949
KY,PT,5413
KY,PY,1700
KY,QA,34303
KY,RE,1395
KY,RO,5227
KY,RS,10078
KY,RW,1439
KY,SA,8869
KY,SB,5183
KY,SC,47207
KY,SE,6205
KY,SG,18826
KY,SI,7747
KY,SK,4195
KY,SL,8193
KY,SN,2425
KY,SR,60476
KY,ST,6257
KY,SV,3331
KY,SZ,5658
KY,TD,480
KY,TG,2343
KY,TH,972
KY,TJ,284
KY,TL,860
KY,TN,989
KY,TO,4596
KY,TR,1018
KY,TT,377258
KY,TW,2471
KY,TZ,3165
KY,UA,1202
KY,UG,6781
KY,US,44214
KY,UY,3659
KY,UZ,855
KY,VC,601754
KY,VN,314
KY,VU,8157
KY,WS,6281
KY,XK,808
KY,YT,982
KY,ZA,18797
KY,ZM,3865
KY,ZW,44026
KZ,AE,2306
KZ,AG,371
KZ,AL,1713
KZ,AM,8515
KZ,AO,506
KZ,AR,312
KZ,AT,1336
KZ,AU,429
KZ,AW,691
KZ,AZ,19147
KZ,BA,592
KZ,BB,271
KZ,BD,393
KZ,BE,762
KZ,BF,586
KZ,BG,2453
KZ,BH,925
KZ,BI,465
KZ,BJ,2649
KZ,BN,525
KZ,BO,178
KZ,BR,198
KZ,BS,379
KZ,BT,289
KZ,BW,195
KZ,BY,13806
KZ,BZ,272
KZ,CA,786
KZ,CD,671
KZ,CF,862
KZ,CG,676
KZ,CH,1459
KZ,CI,1057
KZ,CL,186
KZ,CM,920
KZ,CO,278
KZ,CR,381
KZ,CV,2182
KZ,CW,336
KZ,CY,6080
KZ,CZ,1659
KZ,DE,1556
KZ,DJ,447
KZ,DK,439
KZ,DO,852
KZ,DZ,1207
KZ,EC,261
KZ,EE,3061
KZ,EG,918
KZ,ES,658
KZ,ET,397
KZ,FI,794
KZ,FJ,272
KZ,FM,150
KZ,FR,540
KZ,GA,522
KZ,GB,717
KZ,GD,446
KZ,GE,7995
KZ,GF,285
KZ,GH,1409
KZ,GM,4956
KZ,GN,903
KZ,GP,178
KZ,GQ,1744
KZ,GR,1303
KZ,GT,165
KZ,GU,271
KZ,GW,2047
KZ,GY,516
KZ,HK,438
KZ,HN,311
KZ,HR,703
KZ,HT,564
KZ,HU,1046
KZ,ID,158
KZ,IE,659
KZ,IM,261
KZ,IN,232
KZ,IS,589
KZ,IT,857
KZ,JE,247
KZ,JM,636
KZ,JO,965
KZ,JP,346
KZ,KE,910
KZ,KG,130434
KZ,KH,162
KZ,KI,117
KZ,KM,273
KZ,KR,3599
KZ,KW,748
KZ,KY,590
KZ,KZ,2485548
KZ,LA,161
KZ,LB,1268
KZ,LC,582
KZ,LK,461
KZ,LR,2716
KZ,LS,105
KZ,LT,2664
KZ,LU,1594
KZ,LV,4885
KZ,LY,566
KZ,MA,1534
KZ,MD,4108
KZ,ME,3621
KZ,MG,396
KZ,MK,1635
KZ,ML,674
KZ,MM,83
KZ,MN,60881
KZ,MO,382
KZ,MQ,164
KZ,MR,622
KZ,MT,1683
KZ,MU,518
KZ,MV,1767
KZ,MW,377
KZ,MX,260
KZ,MY,370
KZ,MZ,528
KZ,NA,312
KZ,NC,106
KZ,NE,695
KZ,NG,857
KZ,NI,369
KZ,NL,745
KZ,NO,657
KZ,NP,164
KZ,NZ,584
KZ,OM,908
KZ,PA,291
KZ,PE,203
KZ,PF,176
KZ,PG,310
KZ,PH,264
KZ,PK,1001
KZ,PL,870
KZ,PR,165
KZ,PT,611
KZ,PY,365
KZ,QA,1400
KZ,RE,134
KZ,RO,871
KZ,RS,1444
KZ,RW,536
KZ,SA,752
KZ,SB,277
KZ,SC,1283
KZ,SE,812
KZ,SG,634
KZ,SI,886
KZ,SK,816
KZ,SL,2637
KZ,SN,1491
KZ,SR,454
KZ,ST,2211
KZ,SV,211
KZ,SZ,186
KZ,TD,539
KZ,TG,1423
KZ,TH,166
KZ,TJ,44922
KZ,TL,291
KZ,TN,1399
KZ,TO,194
KZ,TR,4636
KZ,TT,457
KZ,TW,153
KZ,TZ,643
KZ,UA,9701
KZ,UG,982
KZ,US,523
KZ,UY,295
KZ,UZ,58068
KZ,VC,365
KZ,VN,111
KZ,VU,138
KZ,WS,140
KZ,XK,4269
KZ,YT,134
KZ,ZA,194
KZ,ZM,417
KZ,ZW,283
LA,AE,1084
LA,AG,202
LA,AL,243
LA,AM,96
LA,AO,258
LA,AR,104
LA,AT,373
LA,AU,3265
LA,AW,204
LA,AZ,283
LA,BA,106
LA,BB,89
LA,BD,812
LA,BE,538
LA,BF,386
LA,BG,156
LA,BH,1360
LA,BI,239
LA,BJ,2245
LA,BN,2635
LA,BO,221
LA,BR,110
LA,BS,139
LA,BT,1050
LA,BW,138
LA,BY,164
LA,BZ,142
LA,CA,1305
LA,CD,228
LA,CF,255
LA,CG,245
LA,CH,1097
LA,CI,352
LA,CL,77
LA,CM,357
LA,CO,142
LA,CR,175
LA,CV,125
LA,CW,112
LA,CY,1358
LA,CZ,225
LA,DE,555
LA,DJ,250
LA,DK,344
LA,DO,207
LA,DZ,241
LA,EC,148
LA,EE,95
LA,EG,202
LA,ES,133
LA,ET,240
LA,FI,464
LA,FJ,242
LA,FM,212
LA,FR,1454
LA,GA,252
LA,GB,333
LA,GD,206
LA,GE,112
LA,GF,17233
LA,GH,3405
LA,GM,626
LA,GN,295
LA,GP,1306
LA,GQ,351
LA,GR,160
LA,GT,161
LA,GU,469
LA,GW,186
LA,GY,202
LA,HK,1456
LA,HN,185
LA,HR,85
LA,HT,256
LA,HU,922
LA,ID,750
LA,IE,263
LA,IM,372
LA,IN,284
LA,IS,542
LA,IT,305
LA,JE,1321
LA,JM,202
LA,JO,178
LA,JP,2861
LA,KE,287
LA,KG,266
LA,KH,27666
LA,KI,260
LA,KM,164
LA,KR,5113
LA,KW,639
LA,KY,256
LA,KZ,161
LA,LA,16006762
LA,LB,268
LA,LC,153
LA,LK,691
LA,LR,691
LA,LS,152
LA,LT,174
LA,LU,1076
LA,LV,121
LA,LY,146
LA,MA,456
LA,MD,110
LA,ME,205
LA,MG,389
LA,MK,194
LA,ML,299
LA,MM,10020
LA,MN,1641
LA,MO,2126
LA,MQ,452
LA,MR,215
LA,MT,354
LA,MU,271
LA,MV,1230
LA,MW,207
LA,MX,127
LA,MY,3163
LA,MZ,276
LA,NA,166
LA,NC,356
LA,NE,370
LA,NG,1917
LA,NI,240
LA,NL,345
LA,NO,516
LA,NP,592
LA,NZ,2489
LA,OM,1030
LA,PA,185
LA,PE,205
LA,PF,211
LA,PG,609
LA,PH,876
LA,PK,1249
LA,PL,103
LA,PR,83
LA,PT,159
LA,PY,207
LA,QA,896
LA,RE,293
LA,RO,196
LA,RS,176
LA,RW,381
LA,SA,608
LA,SB,312
LA,SC,343
LA,SE,551
LA,SG,3223
LA,SI,115
LA,SK,215
LA,SL,763
LA,SN,1318
LA,SR,761
LA,ST,320
LA,SV,169
LA,SZ,148
LA,TD,229
LA,TG,953
LA,TH,103255
LA,TJ,519
LA,TL,1239
LA,TN,267
LA,TO,389
LA,TR,404
LA,TT,166
LA,TW,1852
LA,TZ,331
LA,UA,171
LA,UG,383
LA,US,2475
LA,UY,91
LA,UZ,402
LA,VC,108
LA,VN,16546
LA,VU,258
LA,WS,339
LA,XK,141
LA,YT,175
LA,ZA,107
LA,ZM,314
LA,ZW,175
LB,AE,85463
LB,AG,9573
LB,AL,1100
LB,AM,30863
LB,AO,5069
LB,AR,789
LB,AT,8423
LB,AU,25219
LB,AW,7065
LB,AZ,1359
LB,BA,1165
LB,BB,1260
LB,BD,6005
LB,BE,11278
LB,BF,5297
LB,BG,3140
LB,BH,36976
LB,BI,1204
LB,BJ,7805
LB,BN,3541
LB,BO,542
LB,BR,1555
LB,BS,2364
LB,BT,278
LB,BW,1116
LB,BY,10491
LB,BZ,13485
LB,CA,22067
LB,CD,6238
LB,CF,29660
LB,CG,19429
LB,CH,14909
LB,CI,23824
LB,CL,761
LB,CM,5454
LB,CO,1139
LB,CR,1108
LB,CV,2114
LB,CW,12132
LB,CY,49641
LB,CZ,1134
LB,DE,20528
LB,DJ,7304
LB,DK,13158
LB,DO,1285
LB,DZ,6726
LB,EC,713
LB,EE,1224
LB,EG,17149
LB,ES,2454
LB,ET,113602
LB,FI,2809
LB,FJ,911
LB,FM,294
LB,FR,11914
LB,GA,37710
LB,GB,4632
LB,GD,3708
LB,GE,2539
LB,GF,13455
LB,GH,13015
LB,GM,17019
LB,GN,10710
LB,GP,8109
LB,GQ,64724
LB,GR,6488
LB,GT,378
LB,GU,1070
LB,GW,5045
LB,GY,705
LB,HK,1762
LB,HN,632
LB,HR,1134
LB,HT,998
LB,HU,1351
LB,ID,560
LB,IE,5023
LB,IM,3963
LB,IN,415
LB,IS,2424
LB,IT,3315
LB,JE,1775
LB,JM,1021
LB,JO,62405
LB,JP,349
LB,KE,8732
LB,KG,700
LB,KH,687
LB,KI,259
LB,KM,1570
LB,KR,512
LB,KW,77270
LB,KY,7881
LB,KZ,1268
LB,LA,268
LB,LB,11004535
LB,LC,960
LB,LK,3225
LB,LR,26764
LB,LS,475
LB,LT,1956
LB,LU,13052
LB,LV,1118
LB,LY,14355
LB,MA,8708
LB,MD,1519
LB,ME,1794
LB,MG,4569
LB,MK,1275
LB,ML,4537
LB,MM,173
LB,MN,262
LB,MO,1914
LB,MQ,3946
LB,MR,7344
LB,MT,10217
LB,MU,2025
LB,MV,7410
LB,MW,1921
LB,MX,550
LB,MY,1938
LB,MZ,2864
LB,NA,1356
LB,NC,1039
LB,NE,6073
LB,NG,4173
LB,NI,652
LB,NL,6878
LB,NO,8321
LB,NP,1627
LB,NZ,1917
LB,OM,28039
LB,PA,2665
LB,PE,431
LB,PF,991
LB,PG,445
LB,PH,4160
LB,PK,1960
LB,PL,726
LB,PR,879
LB,PT,1465
LB,PY,4226
LB,QA,86676
LB,RE,1247
LB,RO,2952
LB,RS,2522
LB,RW,1467
LB,SA,42791
LB,SB,298
LB,SC,6415
LB,SE,25526
LB,SG,2065
LB,SI,1094
LB,SK,855
LB,SL,46506
LB,SN,5393
LB,SR,1374
LB,ST,7423
LB,SV,546
LB,SZ,840
LB,TD,5655
LB,TG,16727
LB,TH,291
LB,TJ,761
LB,TL,357
LB,TN,11780
LB,TO,436
LB,TR,21184
LB,TT,1435
LB,TW,287
LB,TZ,2420
LB,UA,2691
LB,UG,3226
LB,US,3804
LB,UY,838
LB,UZ,708
LB,VC,3763
LB,VN,511
LB,VU,284
LB,WS,411
LB,XK,1228
LB,YT,1128
LB,ZA,3401
LB,ZM,4879
LB,ZW,816
LC,AE,3846
LC,AG,6556735
LC,AL,1196
LC,AM,223
LC,AO,4044
LC,AR,628
LC,AT,2326
LC,AU,2274
LC,AW,70389
LC,AZ,255
LC,BA,1268
LC,BB,3924036
LC,BD,371
LC,BE,1504
LC,BF,2058
LC,BG,839
LC,BH,2332
LC,BI,1612
LC,BJ,9077
LC,BN,693
LC,BO,500
LC,BR,734
LC,BS,625859
LC,BT,2793
LC,BW,8149
LC,BY,819
LC,BZ,444854
LC,CA,85192
LC,CD,2920
LC,CF,1964
LC,CG,5225
LC,CH,6760
LC,CI,3631
LC,CL,1671
LC,CM,4144
LC,CO,1130
LC,CR,2401
LC,CV,3444
LC,CW,161589
LC,CY,4035
LC,CZ,470
LC,DE,2043
LC,DJ,2415
LC,DK,1133
LC,DO,15276
LC,DZ,674
LC,EC,910
LC,EE,979
LC,EG,463
LC,ES,1505
LC,ET,1217
LC,FI,727
LC,FJ,6983
LC,FM,6805
LC,FR,7444
LC,GA,4424
LC,GB,48761
LC,GD,5382613
LC,GE,365
LC,GF,377225
LC,GH,10008
LC,GM,10099
LC,GN,2421
LC,GP,494805
LC,GQ,9028
LC,GR,1293
LC,GT,808
LC,GU,4178
LC,GW,4169
LC,GY,1259893
LC,HK,961
LC,HN,3423
LC,HR,1890
LC,HT,62632
LC,HU,738
LC,ID,511
LC,IE,4333
LC,IM,5341
LC,IN,617
LC,IS,2538
LC,IT,1458
LC,JE,29105
LC,JM,742422
LC,JO,694
LC,JP,665
LC,KE,6274
LC,KG,223
LC,KH,190
LC,KI,4433
LC,KM,3635
LC,KR,425
LC,KW,1100
LC,KY,703077
LC,KZ,582
LC,LA,153
LC,LB,960
LC,LC,543651141
LC,LK,1178
LC,LR,19716
LC,LS,2173
LC,LT,422
LC,LU,1988
LC,LV,816
LC,LY,612
LC,MA,1158
LC,MD,323
LC,ME,5172
LC,MG,1726
LC,MK,2899
LC,ML,2691
LC,MM,183
LC,MN,217
LC,MO,921
LC,MQ,5114087
LC,MR,1786
LC,MT,5444
LC,MU,16424
LC,MV,9117
LC,MW,2591
LC,MX,677
LC,MY,502
LC,MZ,3411
LC,NA,12240
LC,NC,1327
LC,NE,2263
LC,NG,7218
LC,NI,2783
LC,NL,4954
LC,NO,1434
LC,NP,540
LC,NZ,3762
LC,OM,1229
LC,PA,3809
LC,PE,750
LC,PF,2279
LC,PG,2065
LC,PH,1273
LC,PK,816
LC,PL,319
LC,PR,3926
LC,PT,1672
LC,PY,1184
LC,QA,2257
LC,RE,6058
LC,RO,1237
LC,RS,2612
LC,RW,2534
LC,SA,951
LC,SB,9213
LC,SC,54153
LC,SE,2059
LC,SG,1325
LC,SI,1336
LC,SK,452
LC,SL,15973
LC,SN,4090
LC,SR,612552
LC,ST,7429
LC,SV,836
LC,SZ,5581
LC,TD,1270
LC,TG,5413
LC,TH,178
LC,TJ,179
LC,TL,573
LC,TN,655
LC,TO,3125
LC,TR,461
LC,TT,803436
LC,TW,5261
LC,TZ,3640
LC,UA,380
LC,UG,5724
LC,US,32111
LC,UY,1014
LC,UZ,174
LC,VC,6258641
LC,VN,199
LC,VU,31110
LC,WS,4131
LC,XK,1460
LC,YT,13145
LC,ZA,2902
LC,ZM,5662
LC,ZW,5150
LK,AE,66289
LK,AG,1594
LK,AL,407
LK,AM,484
LK,AO,1176
LK,AR,346
LK,AT,1216
LK,AU,24725
LK,AW,503
LK,AZ,741
LK,BA,316
LK,BB,981
LK,BD,4083
LK,BE,929
LK,BF,762
LK,BG,390
LK,BH,34572
LK,BI,1058
LK,BJ,1635
LK,BN,3661
LK,BO,337
LK,BR,614
LK,BS,1679
LK,BT,4191
LK,BW,2513
LK,BY,5318
LK,BZ,1712
LK,CA,7599
LK,CD,925
LK,CF,7540
LK,CG,877
LK,CH,14429
LK,CI,833
LK,CL,223
LK,CM,932
LK,CO,536
LK,CR,1054
LK,CV,479
LK,CW,485
LK,CY,28012
LK,CZ,503
LK,DE,2119
LK,DJ,2453
LK,DK,2036
LK,DO,987
LK,DZ,435
LK,EC,464
LK,EE,1608
LK,EG,548
LK,ES,468
LK,ET,1707
LK,FI,1767
LK,FJ,8585
LK,FM,1854
LK,FR,3556
LK,GA,690
LK,GB,6395
LK,GD,1278
LK,GE,688
LK,GF,992
LK,GH,2372
LK,GM,4145
LK,GN,867
LK,GP,633
LK,GQ,1307
LK,GR,966
LK,GT,380
LK,GU,908
LK,GW,531
LK,GY,12431
LK,HK,2004
LK,HN,1163
LK,HR,404
LK,HT,1241
LK,HU,311
LK,ID,824
LK,IE,1668
LK,IM,817
LK,IN,2734
LK,IS,1784
LK,IT,9053
LK,JE,2310
LK,JM,1873
LK,JO,6047
LK,JP,11183
LK,KE,2762
LK,KG,477
LK,KH,1154
LK,KI,22355
LK,KM,1115
LK,KR,14911
LK,KW,101954
LK,KY,20065
LK,KZ,461
LK,LA,691
LK,LB,3225
LK,LC,1178
LK,LK,7511511
LK,LR,2792
LK,LS,1434
LK,LT,584
LK,LU,1190
LK,LV,2986
LK,LY,361
LK,MA,642
LK,MD,323
LK,ME,556
LK,MG,7022
LK,MK,408
LK,ML,1528
LK,MM,696
LK,MN,438
LK,MO,1034
LK,MQ,508
LK,MR,542
LK,MT,5341
LK,MU,7840
LK,MV,262238
LK,MW,1794
LK,MX,298
LK,MY,5786
LK,MZ,1481
LK,NA,2588
LK,NC,234
LK,NE,1018
LK,NG,2284
LK,NI,1568
LK,NL,1579
LK,NO,3027
LK,NP,1528
LK,NZ,18213
LK,OM,33414
LK,PA,749
LK,PE,329
LK,PF,347
LK,PG,2507
LK,PH,1826
LK,PK,2164
LK,PL,296
LK,PR,286
LK,PT,478
LK,PY,1020
LK,QA,234801
LK,RE,1753
LK,RO,3642
LK,RS,540
LK,RW,2234
LK,SA,21908
LK,SB,3989
LK,SC,115640
LK,SE,2143
LK,SG,14388
LK,SI,542
LK,SK,327
LK,SL,3165
LK,SN,1074
LK,SR,3031
LK,ST,640
LK,SV,436
LK,SZ,1705
LK,TD,629
LK,TG,1113
LK,TH,558
LK,TJ,564
LK,TL,3101
LK,TN,446
LK,TO,2608
LK,TR,361
LK,TT,4002
LK,TW,397
LK,TZ,2226
LK,UA,633
LK,UG,2919
LK,US,1032
LK,UY,326
LK,UZ,573
LK,VC,1377
LK,VN,428
LK,VU,1152
LK,WS,3767
LK,XK,368
LK,YT,649
LK,ZA,711
LK,ZM,1970
LK,ZW,1000
LR,AE,34308
LR,AG,24225
LR,AL,1236
LR,AM,735
LR,AO,31446
LR,AR,795
LR,AT,1204
LR,AU,9270
LR,AW,2019
LR,AZ,2674
LR,BA,643
LR,BB,15571
LR,BD,3090
LR,BE,6760
LR,BF,51039
LR,BG,692
LR,BH,4554
LR,BI,108241
LR,BJ,198259
LR,BN,1741
LR,BO,747
LR,BR,1739
LR,BS,16812
LR,BT,1086
LR,BW,701269
LR,BY,2376
LR,BZ,9460
LR,CA,5730
LR,CD,73244
LR,CF,49830
LR,CG,58780
LR,CH,2745
LR,CI,115996
LR,CL,1195
LR,CM,47842
LR,CO,1422
LR,CR,1512
LR,CV,15168
LR,CW,9695
LR,CY,119408
LR,CZ,413
LR,DE,4247
LR,DJ,7868
LR,DK,1214
LR,DO,16091
LR,DZ,9355
LR,EC,1020
LR,EE,1178
LR,EG,4412
LR,ES,2469
LR,ET,9090
LR,FI,1588
LR,FJ,3618
LR,FM,1728
LR,FR,4524
LR,GA,58492
LR,GB,3660
LR,GD,37027
LR,GE,805
LR,GF,16760
LR,GH,175961
LR,GM,367153
LR,GN,1080239
LR,GP,6085
LR,GQ,70342
LR,GR,1513
LR,GT,794
LR,GU,1092
LR,GW,159172
LR,GY,24094
LR,HK,1126
LR,HN,1805
LR,HR,941
LR,HT,44765
LR,HU,521
LR,ID,972
LR,IE,1946
LR,IM,603
LR,IN,2637
LR,IS,1393
LR,IT,4143
LR,JE,927
LR,JM,55766
LR,JO,2014
LR,JP,559
LR,KE,71098
LR,KG,783
LR,KH,1009
LR,KI,3469
LR,KM,11528
LR,KR,4150
LR,KW,8692
LR,KY,11357
LR,KZ,2716
LR,LA,691
LR,LB,26764
LR,LC,19716
LR,LK,2792
LR,LR,83148418
LR,LS,43395
LR,LT,734
LR,LU,4585
LR,LV,675
LR,LY,11931
LR,MA,7229
LR,MD,573
LR,ME,2056
LR,MG,21190
LR,MK,1650
LR,ML,96068
LR,MM,523
LR,MN,438
LR,MO,679
LR,MQ,5668
LR,MR,54116
LR,MT,9378
LR,MU,4472
LR,MV,4007
LR,MW,300839
LR,MX,697
LR,MY,1418
LR,MZ,50694
LR,NA,45256
LR,NC,540
LR,NE,41151
LR,NG,60172
LR,NI,2315
LR,NL,4565
LR,NO,7014
LR,NP,1292
LR,NZ,708
LR,OM,11676
LR,PA,1995
LR,PE,706
LR,PF,425
LR,PG,18034
LR,PH,2828
LR,PK,4871
LR,PL,347
LR,PR,1181
LR,PT,1717
LR,PY,1952
LR,QA,9638
LR,RE,1730
LR,RO,1217
LR,RS,1145
LR,RW,203432
LR,SA,5307
LR,SB,8704
LR,SC,13534
LR,SE,4948
LR,SG,944
LR,SI,675
LR,SK,427
LR,SL,4249885
LR,SN,86144
LR,SR,18592
LR,ST,147363
LR,SV,971
LR,SZ,275840
LR,TD,18726
LR,TG,82579
LR,TH,381
LR,TJ,2405
LR,TL,1596
LR,TN,7578
LR,TO,4198
LR,TR,3147
LR,TT,11716
LR,TW,235
LR,TZ,68370
LR,UA,1795
LR,UG,143997
LR,US,22674
LR,UY,953
LR,UZ,1408
LR,VC,36332
LR,VN,950
LR,VU,3646
LR,WS,4326
LR,XK,1924
LR,YT,6219
LR,ZA,27445
LR,ZM,414102
LR,ZW,67238
LS,AE,1471
LS,AG,3871
LS,AL,282
LS,AM,74
LS,AO,13237
LS,AR,161
LS,AT,307
LS,AU,265
LS,AW,460
LS,AZ,346
LS,BA,117
LS,BB,1501
LS,BD,920
LS,BE,272
LS,BF,11261
LS,BG,189
LS,BH,958
LS,BI,8525
LS,BJ,7584
LS,BN,364
LS,BO,216
LS,BR,192
LS,BS,1586
LS,BT,484
LS,BW,167654
LS,BY,158
LS,BZ,703
LS,CA,322
LS,CD,13765
LS,CF,10373
LS,CG,11871
LS,CH,513
LS,CI,11377
LS,CL,193
LS,CM,9504
LS,CO,250
LS,CR,204
LS,CV,1865
LS,CW,449
LS,CY,1380
LS,CZ,72
LS,DE,236
LS,DJ,2735
LS,DK,160
LS,DO,1696
LS,DZ,1004
LS,EC,197
LS,EE,92
LS,EG,544
LS,ES,173
LS,ET,4432
LS,FI,92
LS,FJ,636
LS,FM,225
LS,FR,236
LS,GA,7506
LS,GB,630
LS,GD,3171
LS,GE,161
LS,GF,1810
LS,GH,21152
LS,GM,7992
LS,GN,7805
LS,GP,1197
LS,GQ,6384
LS,GR,195
LS,GT,180
LS,GU,152
LS,GW,8091
LS,GY,2226
LS,HK,112
LS,HN,266
LS,HR,88
LS,HT,7136
LS,HU,96
LS,ID,157
LS,IE,1509
LS,IM,184
LS,IN,572
LS,IS,722
LS,IT,272
LS,JE,1096
LS,JM,4544
LS,JO,275
LS,JP,178
LS,KE,11545
LS,KG,130
LS,KH,189
LS,KI,500
LS,KM,6061
LS,KR,147
LS,KW,1078
LS,KY,895
LS,KZ,105
LS,LA,152
LS,LB,475
LS,LC,2173
LS,LK,1434
LS,LR,43395
LS,LS,50428035
LS,LT,67
LS,LU,607
LS,LV,88
LS,LY,1212
LS,MA,1212
LS,MD,59
LS,ME,193
LS,MG,2856
LS,MK,274
LS,ML,10273
LS,MM,122
LS,MN,129
LS,MO,176
LS,MQ,515
LS,MR,5526
LS,MT,564
LS,MU,2780
LS,MV,1117
LS,MW,41607
LS,MX,151
LS,MY,249
LS,MZ,24177
LS,NA,18112
LS,NC,125
LS,NE,8641
LS,NG,8277
LS,NI,444
LS,NL,250
LS,NO,158
LS,NP,306
LS,NZ,244
LS,OM,1090
LS,PA,232
LS,PE,180
LS,PF,290
LS,PG,1679
LS,PH,541
LS,PK,1364
LS,PL,74
LS,PR,144
LS,PT,275
LS,PY,292
LS,QA,1669
LS,RE,725
LS,RO,171
LS,RS,155
LS,RW,14146
LS,SA,988
LS,SB,898
LS,SC,7052
LS,SE,145
LS,SG,171
LS,SI,168
LS,SK,101
LS,SL,42748
LS,SN,7222
LS,SR,2085
LS,ST,10612
LS,SV,196
LS,SZ,278595
LS,TD,4712
LS,TG,18065
LS,TH,90
LS,TJ,470
LS,TL,292
LS,TN,820
LS,TO,657
LS,TR,280
LS,TT,1575
LS,TW,169
LS,TZ,12468
LS,UA,136
LS,UG,17661
LS,US,370
LS,UY,147
LS,UZ,226
LS,VC,2447
LS,VN,152
LS,VU,494
LS,WS,400
LS,XK,174
LS,YT,2661
LS,ZA,368589
LS,ZM,55023
LS,ZW,56483
LT,AE,2181
LT,AG,747
LT,AL,1763
LT,AM,4315
LT,AO,238
LT,AR,480
LT,AT,6246
LT,AU,2191
LT,AW,940
LT,AZ,3924
LT,BA,1564
LT,BB,503
LT,BD,163
LT,BE,6638
LT,BF,226
LT,BG,5260
LT,BH,991
LT,BI,273
LT,BJ,3283
LT,BN,388
LT,BO,196
LT,BR,279
LT,BS,376
LT,BT,281
