iso2_o,iso2_d,export
DO,BO,1016.3664939
DO,BR,14303.2396714
DO,BS,10832.537
DO,BY,1156.630868
DO,BZ,3195.9768387
DO,CA,862980.1368871001
DO,CF,3.045
DO,CH,182849.9288929
DO,CI,6.7
DO,CL,13000.210089299999
DO,CM,105.41300000000001
DO,CN,142469.9794441
DO,CO,52452.9263879
DO,CR,38430.226
DO,CU,46022.568
DO,CY,160.4972515
DO,CZ,17568.5393579
DO,DE,196941.1307788
DO,DK,7018.2888993
DO,DM,4639.376
DO,DZ,632.988
DO,EC,28698.7209202
DO,EE,1350.2834721000002
DO,EG,564.453314
DO,ER,130.025
DO,ES,128170.5437257
DO,ET,4.095
DO,FI,11084.9504954
DO,FJ,11.183
DO,FK,7.006
DO,FR,163389.9994089
DO,GB,157635.98386839998
DO,GD,3763.496
DO,GE,20.265812
DO,GH,238.39499999999998
DO,GN,194.164
DO,GQ,32.92
DO,GR,1654.2579486999998
DO,GT,22668.075
DO,GY,17209.7524447
DO,HK,24692.215746100002
DO,HN,27232.2208946
DO,HR,131.56877
DO,HT,830951.867
DO,HU,69.149384
DO,ID,10753.544913
DO,IE,13926.2049404
DO,IL,5500.9998332
DO,IN,595077.5344002
DO,IQ,5.42
DO,IS,385.0642313
DO,IT,64190.840809500005
DO,JM,95721.5481509
DO,JO,6.391
DO,JP,98127.7729489
DO,KE,78.891
DO,KG,25.901615500000002
DO,KH,807.577
DO,KN,2940.9465307
DO,KR,119985.8827967
DO,KW,7317.910227599999
DO,KY,1920.6560000000002
DO,KZ,529.178
DO,LB,226.548
DO,LC,5088.407999999999
DO,LK,5449.283600000001
DO,LR,37.604
DO,LT,68.19194
DO,LV,243.8283567
DO,MA,46.497
DO,MD,86.578
DO,MG,10.4651462
DO,MH,11.055
DO,MK,1218.4840000000002
DO,MM,41.717999999999996
DO,MN,4.895
DO,MS,58.78
DO,MT,330.057
DO,MU,94.204
DO,MW,14.999
DO,MX,119595.42900440001
DO,MY,5666.8397356
DO,MZ,2.563
DO,NG,21.834
DO,NI,26793.1390111
DO,NL,160947.1681131
DO,NO,13830.5098972
DO,NP,19.424
DO,NZ,8823.979656
DO,OM,293.39799999999997
DO,PA,47782.943
DO,PE,12798.1657129
DO,PH,14040.7208809
DO,PK,44.896
DO,PL,37428.6960041
DO,PT,3384.031098
DO,PY,1280.1861914
DO,RO,384.1256978
DO,RU,19916.3888201
DO,SA,335.23199999999997
DO,SE,42061.0598809
DO,SG,23051.2073117
DO,SI,3656.7255342999997
DO,SK,3318.4918097
DO,SN,984.9535079
DO,SR,9425.5113372
DO,ST,970.817
DO,SV,16249.6039838
DO,TC,5290.902
DO,TG,5.372999999999999
DO,TH,3104.564
DO,TN,1725.929775
DO,TR,13471.049102
DO,TT,27273.593
DO,TW,18976.016
DO,TZ,3.841
DO,UA,4063.5339805
DO,UG,164.32837
DO,US,3641208.9661609
DO,UY,8241.011437
DO,VC,4299.6271259
DO,VG,3047.503
DO,VN,25336.989
DO,WS,24.986
DO,ZA,27604.672629400004
DO,ZM,45.86956
DZ,AE,48175.621999999996
DZ,AL,20194.82
DZ,AM,1.2908555
DZ,AO,65.601
DZ,AR,17038.585
DZ,AT,161731.0761153
DZ,AU,282283.088011
DZ,AZ,330.014
DZ,BA,1344.4599357
DZ,BD,1205.752
DZ,BE,1112089.5192005
DZ,BF,332.266
DZ,BG,807.6317799999999
DZ,BH,98.253
DZ,BJ,1745.932
DZ,BO,3.1266860999999997
DZ,BR,2190322.49119
DZ,BY,1003.48385
DZ,BZ,48.706
DZ,CA,650963.2501989
DZ,CF,2.327
DZ,CG,237.4639824
DZ,CH,37488.1553892
DZ,CI,6344.943
DZ,CL,1.737
DZ,CM,4097.5271747
DZ,CN,663199.3534335999
DZ,CO,1779.298198
DZ,CR,900.948
DZ,CU,353580.1
DZ,CV,661.422193
DZ,CY,12588.66935
DZ,CZ,30151.350723300002
DZ,DE,1066907.0447827
DZ,DJ,1.907
DZ,DK,15862.020110000001
DZ,DO,13632.809398
DZ,EC,13.835999999999999
DZ,EE,218258.556097
DZ,EG,476553.92206300003
DZ,ER,1117.676
DZ,ES,4650024.3579694
DZ,ET,15191.921
DZ,FI,44.0949
DZ,FR,4251621.0247518
DZ,GA,117.143
DZ,GB,1819817.9598488
DZ,GD,1.348
DZ,GE,11.331828
DZ,GH,17806.845703
DZ,GM,1030.978
DZ,GN,5669.046
DZ,GQ,196.621
DZ,GR,421208.84
DZ,GT,63.715
DZ,GY,31.613
DZ,HK,2851.7109125
DZ,HR,691.738
DZ,HU,72.602
DZ,ID,312370.815464
DZ,IE,69490.81548800001
DZ,IN,902920.8288909999
DZ,IQ,443.81
DZ,IS,3.8621376
DZ,IT,5344473.6392914
DZ,JO,154450.5940633
DZ,JP,272638.8138541
DZ,KE,750.843
DZ,KH,44.004
DZ,KM,1.233
DZ,KR,804095.2923508
DZ,KW,80207.0374704
DZ,KZ,63.00322
DZ,LB,49084.741
DZ,LK,838.8305624999999
DZ,LR,231.689
DZ,LT,28.57
DZ,LV,1.7618551
DZ,LY,18936.957
DZ,MA,450356.34
DZ,MG,14.754358
DZ,MK,1277.2610032999999
DZ,ML,2209.6515077
DZ,MM,1.991
DZ,MR,56613.3298565
DZ,MT,102242.063
DZ,MU,85.164858
DZ,MV,15.829
DZ,MX,15145.044863600002
DZ,MY,104584.199576
DZ,MZ,5.551
DZ,NE,317.074
DZ,NG,3397.9953119999996
DZ,NL,1571042.6107883998
DZ,NO,27391.244573
DZ,NZ,45.896103000000004
DZ,OM,397.244755
DZ,PA,12947.985
DZ,PH,100995.3682056
DZ,PK,81.777
DZ,PL,33895.587811000005
DZ,PT,890937.6224056
DZ,QA,3301.966
DZ,RO,9685.077587
DZ,RU,7395.5944
DZ,SA,3957.379
DZ,SE,22896.8252927
DZ,SG,273083.602
DZ,SI,2893.2346699999994
DZ,SK,2598.5832
DZ,SL,927.5492555
DZ,SN,23897.9877926
DZ,SO,43.547
DZ,ST,16.672197
DZ,SY,6535.755
DZ,TG,19179.9138184
DZ,TH,203445.13
DZ,TJ,34177.08
DZ,TN,764091.4429598001
DZ,TR,2281819.2473274
DZ,TW,52567.63
DZ,TZ,4555.618999999999
DZ,UA,12173.6844675
DZ,UG,585.0787
DZ,US,3681216.1503647
DZ,UY,6061.14568
DZ,UZ,31.623
DZ,VN,2415.392
DZ,YE,232.446
DZ,ZA,5937.057860700001
EC,AD,1.064
EC,AE,41222.388
EC,AG,108.44602040000001
EC,AL,11812.3513
EC,AM,4755.154328500001
EC,AO,246.037
EC,AR,310223.1986585
EC,AT,40810.5874536
EC,AU,24707.831961199998
EC,AW,361.73900000000003
EC,AZ,9646.2487106
EC,BA,8034.913131400001
EC,BB,943.0398222
EC,BD,1328.0010000000002
EC,BE,233366.47260470001
EC,BG,17307.301614199998
EC,BH,1513.212
EC,BI,1.08
EC,BJ,194.73
EC,BM,16.5354032
EC,BN,16.0562661
EC,BO,47297.8759898
EC,BR,152784.3978067
EC,BS,1056.852
EC,BY,46185.4223029
EC,BZ,441.1506613
EC,CA,98197.7968267
EC,CG,31.066
EC,CH,74603.9369747
EC,CI,1693.1109999999999
EC,CL,1328363.3005102
EC,CM,1080.4249893
EC,CN,798644.7254122
EC,CO,731852.9686135
EC,CR,30462.475
EC,CU,14883.179
EC,CV,210.2401944
EC,CY,3687.220216
EC,CZ,26416.4403153
EC,DE,536547.7677524
EC,DJ,73.336
EC,DK,16450.3522613
EC,DM,145.76500000000001
EC,DO,75077.0119583
EC,DZ,18226.280077299998
EC,EE,20470.5409027
EC,EG,3054.0273078
EC,ES,639723.6359269
EC,ET,176.54
EC,FI,13896.8631915
EC,FR,361200.6092513
EC,GA,50.899
EC,GB,202483.2233753
EC,GD,61.975
EC,GE,18974.56234
EC,GH,272.2368435
EC,GQ,50.126999999999995
EC,GR,100603.829096
EC,GT,74414.969
EC,GU,726.715
EC,GY,155.82917170000002
EC,HK,26914.226148499998
EC,HN,32777.8907974
EC,HR,2181.613
EC,HT,2103.629
EC,HU,949.5204244999999
EC,ID,94709.48637489999
EC,IE,4674.6996649
EC,IL,14271.4654151
EC,IN,161235.1494387
EC,IQ,56437.301
EC,IS,4610.6212304
EC,IT,541168.0498574
EC,JM,3982.0629653
EC,JO,5354.502797900001
EC,JP,489762.3098271
EC,KE,813.4818538
EC,KG,698.1818499999999
EC,KH,44.057
EC,KN,27.9845831
EC,KP,1.15
EC,KR,121973.0415319
EC,KW,25041.552314099998
EC,KY,89.764
EC,KZ,23849.7869335
EC,LB,2553.022
EC,LC,201.946
EC,LK,6723.546377
EC,LT,18739.275961
EC,LV,10816.354573
EC,LY,1025.1309999999999
EC,MA,10954.964999999998
EC,MD,8854.0890856
EC,MG,740.9059496
EC,MK,8160.8712431
EC,ML,24.182166
EC,MM,14.3905095
EC,MN,309.788
EC,MP,52.934
EC,MR,28.029
EC,MT,2276.108
EC,MU,130.6956189
EC,MV,633.848
EC,MX,139814.5872265
EC,MY,119233.7691328
EC,MZ,42.6801755
EC,NC,1.708
EC,NG,1883.00661
EC,NI,37862.6881758
EC,NL,450294.1953326
EC,NO,21535.3200228
EC,NP,89.65213800000001
EC,NZ,48520.614162
EC,OM,798.169561
EC,PA,932449.3330000001
EC,PE,355346.6909233
EC,PF,23.738
EC,PG,404.368
EC,PH,13934.045053299998
EC,PK,1373.0810000000001
EC,PL,96440.2830887
EC,PT,33113.7503377
EC,PY,6581.1190252
EC,QA,7564.037
EC,RO,5674.7557317
EC,RU,903012.9631054
EC,SA,98484.16
EC,SC,30.04
EC,SE,53184.1303523
EC,SG,8098.2206904
EC,SI,16085.7418575
EC,SK,19473.5139534
EC,SL,31.796
EC,SN,580.7127296
EC,SR,337.9416659
EC,SV,49843.4389575
EC,SY,189.387
EC,TG,59.927193
EC,TH,4127.0070000000005
EC,TJ,676.1940000000001
EC,TM,822.494
EC,TN,8583.996191
EC,TR,108670.7131064
EC,TT,4518.245
EC,TW,12392.906
EC,TZ,595.24163
EC,UA,74861.1127653
EC,UG,2.4401627
EC,US,6062587.5415808
EC,UY,30239.4991356
EC,UZ,2838.292
EC,VC,210.96714
EC,VG,1.018
EC,VN,1457617.152
EC,YE,24.1
EC,ZA,12173.6088218
EC,ZM,3.126459
EE,AD,11.742999999999999
EE,AE,45420.577
EE,AF,202.575
EE,AG,276.273999
EE,AL,450.264
EE,AM,14301.5687668
EE,AO,12278.835000000001
EE,AR,15852.723340999999
EE,AT,61864.2388335
EE,AU,76834.7198821
EE,AW,14.423
EE,AZ,5456.7316771000005
EE,BA,2679.8443107000003
EE,BB,39.87
EE,BD,3450.404
EE,BE,228130.8776159
EE,BF,84.59299999999999
EE,BG,43938.4871466
EE,BH,1558.818
EE,BI,119.844
EE,BJ,348.567
EE,BN,10.796896
EE,BO,2334.425973
EE,BR,39386.1916392
EE,BS,636.654
EE,BY,82403.88517
EE,BZ,29.315
EE,CA,70249.2558234
EE,CG,76.518
EE,CH,124479.67274750001
EE,CI,383.32800000000003
EE,CK,21.467
EE,CL,8092.9662691
EE,CM,3528.8506960000004
EE,CN,290946.4720279
EE,CO,5934.5239828
EE,CR,253.943
EE,CU,7213.551
EE,CY,42026.046543899996
EE,CZ,116902.2443647
EE,DE,893411.2276628
EE,DJ,43.751
EE,DK,384717.9692927
EE,DM,349.33
EE,DO,263.4440031
EE,DZ,30259.684401
EE,EC,3438.8636973
EE,EG,43282.4262704
EE,ES,125857.5822592
EE,ET,67.596
EE,FI,1819211.1757706
EE,FJ,1.216
EE,FR,404772.5857464
EE,GA,2.706
EE,GB,331675.9611492
EE,GE,7762.0805837
EE,GH,13776.823986799998
EE,GI,31.447
EE,GL,7.846
EE,GM,161.531
EE,GN,1027.396
EE,GR,18600.205264
EE,GT,318.989
EE,GW,5.539
EE,GY,211.8859102
EE,HK,22779.5152801
EE,HN,2455.9533558
EE,HR,1956.2082128
EE,HT,63.928
EE,HU,54457.328351000004
EE,ID,10833.343306
EE,IE,17290.7357337
EE,IL,20533.6586805
EE,IN,79361.7580202
EE,IO,102.121
EE,IQ,1092.463
EE,IS,43451.7423375
EE,IT,151599.0195927
EE,JM,69.89500000000001
EE,JO,7563.064722
EE,JP,101312.3266789
EE,KE,2341.89963
EE,KG,2215.4010532
EE,KH,526.376
EE,KN,2.899
EE,KR,89158.2737766
EE,KW,11010.1676513
EE,KY,6.918
EE,KZ,47307.772938
EE,LA,119.925
EE,LB,1961.143
EE,LK,4352.1060855000005
EE,LR,143.768
EE,LT,976285.5170898
EE,LV,1160237.9631689
EE,LY,31.977
EE,MA,15183.266
EE,MD,7020.3471806
EE,MG,81.8536543
EE,MH,300.075
EE,MK,1254.7615389
EE,ML,932.7411
EE,MM,960.10065
EE,MN,2634.246
EE,MO,40.533
EE,MR,20.348
EE,MT,2112.008
EE,MU,511.41651559999997
EE,MV,119.60300000000001
EE,MW,245.557
EE,MX,172884.6556066
EE,MY,8849.2638381
EE,MZ,168.2699973
EE,NC,378.269
EE,NE,34.817
EE,NG,18456.2993911
EE,NI,3985.055829
EE,NL,426141.322611
EE,NO,678525.4062403
EE,NP,57.3417936
EE,NZ,7386.0069842
EE,OM,3821.0582551
EE,PA,297.875
EE,PE,5973.02473
EE,PG,6.0600000000000005
EE,PH,1687.4191621
EE,PK,4152.311000000001
EE,PL,281958.5649437
EE,PT,35469.2153674
EE,PW,3.8233793
EE,PY,3765.2932220000002
EE,QA,1023.581
EE,RO,115956.3987811
EE,RU,1476129.9104415
EE,SA,106891.57299999999
EE,SC,129.59
EE,SE,1688519.9216581
EE,SG,30919.504905600003
EE,SI,14033.4945689
EE,SK,42117.8495232
EE,SL,230.09322
EE,SM,53.425
EE,SN,16513.9088751
EE,SR,752.5
EE,SV,584.2985634
EE,SY,228.59
EE,TF,1725.249
EE,TG,68076.8618568
EE,TH,19628.606
EE,TJ,572.599
EE,TM,12896.761999999999
EE,TN,7705.257855
EE,TR,281288.7113177
EE,TT,41.907000000000004
EE,TW,6696.58
EE,TZ,3471.5500601
EE,UA,155625.0697599
EE,UG,401.84879670000004
EE,US,585271.2164972
EE,UY,121312.61353799999
EE,UZ,31402.927
EE,VC,81.76899999999999
EE,VN,5832.142
EE,YE,358.581
EE,ZA,34150.3002971
EE,ZM,1350.9330527
EE,ZW,92.668
EG,AE,2690661.357
EG,AF,6943.68
EG,AG,1.372
EG,AL,38355.3679
EG,AM,4734.1300338
EG,AO,25411.871
EG,AR,52125.8687308
EG,AT,51208.0852857
EG,AU,43638.1651319
EG,AZ,2882.1011934999997
EG,BA,8029.8067413
EG,BB,219.1161027
EG,BD,70622.086
EG,BE,419404.928532
EG,BF,13623.134
EG,BG,593260.6462285
EG,BH,55476.104
EG,BI,15181.819309100001
EG,BJ,9713.48
EG,BM,35.3228297
EG,BN,1589.9627958
EG,BO,2214.948554
EG,BR,114604.418233
EG,BY,20396.08488
EG,CA,783295.9363538001
EG,CF,317.812
EG,CG,34022.8080664
EG,CH,360750.26466439996
EG,CI,46089.842
EG,CL,15740.4069655
EG,CM,46842.3547977
EG,CN,1189303.7209918
EG,CO,21178.4809517
EG,CR,1513.103
EG,CU,404.256
EG,CV,2353.5871816999997
EG,CY,46913.6331594
EG,CZ,88303.8491973
EG,DE,1519180.1069397
EG,DJ,31471.656
EG,DK,18691.2387935
EG,DM,520.721
EG,DO,7530.1696836
EG,DZ,473509.1314312
EG,EC,8243.953516
EG,EE,9886.4962822
EG,ER,97009.305
EG,ES,1195017.9626764
EG,ET,114063.27
EG,FI,28950.5775544
EG,FJ,128.43977
EG,FR,630882.8010573
EG,GA,12098.335000000001
EG,GB,1156489.9169063
EG,GD,138.962
EG,GE,10330.4299497
EG,GH,80821.55114289999
EG,GM,3485.605
EG,GN,8319.783
EG,GR,559508.9665044
EG,GT,5020.653
EG,GW,59.488
EG,GY,449.72178180000003
EG,HK,64277.0835108
EG,HN,541.2339953
EG,HR,4785.82761
EG,HT,2845.103
EG,HU,20514.8017073
EG,ID,356183.6048593
EG,IE,54726.4809236
EG,IL,72662.9477384
EG,IN,1106637.3980308
EG,IQ,494603.073
EG,IS,5557.3279051
EG,IT,2020667.7032682
EG,JM,1021.909611
EG,JO,557293.6755794
EG,JP,131000.8348181
EG,KE,327897.898637
EG,KG,7657.195385
EG,KH,492.242
EG,KM,1245.647
EG,KR,79828.2109492
EG,KW,465103.9518211
EG,KZ,81822.632838
EG,LB,462043.94
EG,LC,12.793
EG,LK,35234.6568094
EG,LR,2864.712
EG,LT,25108.2648194
EG,LV,3414.1291373
EG,LY,383337.694
EG,MA,340873.28500000003
EG,MD,9220.7912342
EG,MG,81619.041665
EG,MK,4636.5509591
EG,ML,12818.573905199999
EG,MM,1210.168514
EG,MN,216.22899999999998
EG,MO,70.25
EG,MR,18409.3603657
EG,MS,533.8109999999999
EG,MT,53575.791
EG,MU,34343.1916128
EG,MV,3417.604
EG,MW,4832.93
EG,MX,69331.9785067
EG,MY,126719.19450530001
EG,MZ,11342.0818452
EG,NE,10358.558
EG,NG,84069.4807526
EG,NI,378.8561016
EG,NL,452984.57405450003
EG,NO,35736.3621257
EG,NP,50063.3736185
EG,NZ,5945.8364516
EG,OM,90084.3046896
EG,PA,5486.893
EG,PE,9088.7498033
EG,PG,57.029
EG,PH,32777.315563
EG,PK,125630.726
EG,PL,162776.6084759
EG,PT,121833.0145473
EG,PY,2324.6248649
EG,QA,289581.479
EG,RO,142214.5598519
EG,RU,462045.2848652
EG,RW,16177.91
EG,SA,1469906.771
EG,SB,43.1699186
EG,SC,6874.9499702
EG,SE,36980.3528689
EG,SG,79597.4914268
EG,SI,65707.9549133
EG,SK,65539.30007570001
EG,SL,3856.2418821
EG,SM,37.828
EG,SN,34852.534928
EG,SO,76126.659
EG,SR,322.8136129
EG,ST,168.15736429999998
EG,SV,500.0841082
EG,SY,217370.655
EG,TD,4229.719
EG,TG,47729.0883533
EG,TH,59395.809
EG,TJ,14.948
EG,TM,244.91400000000002
EG,TN,346178.0620326
EG,TR,2001732.6086902
EG,TT,896.06
EG,TW,9888.771
EG,TZ,30468.0613362
EG,UA,70864.9068267
EG,UG,75846.0686539
EG,US,1699716.7127776
EG,UY,11972.2519589
EG,UZ,683.344
EG,VG,10.485
EG,VN,20437.131
EG,YE,246142.613
EG,ZA,149138.9274907
EG,ZM,15183.7675713
EG,ZW,10838.062
ER,AT,1.8256323
ER,AU,34.696000000000005
ER,CA,5.6252506
ER,CH,3.299
ER,CM,98.4358924
ER,CN,159419.3497444
ER,CZ,2.218
ER,DE,20.465132
ER,EG,1312.44513
ER,ES,19876.086
ER,FJ,3.8709548
ER,FR,22.459
ER,GB,11.2119
ER,IE,2.67
ER,IN,3146.432
ER,IT,2296.8303985
ER,JP,19.625
ER,KE,23.6706888
ER,KR,76809.82
ER,KW,13.865
ER,LK,1.694
ER,MM,24.780276699999998
ER,MR,14.16778
ER,MU,20.575
ER,MX,245.9132693
ER,NG,30.372
ER,NL,18.56
ER,PE,8.636
ER,PH,6988.724999999999
ER,PL,1.343
ER,RU,1.09
ER,SE,5.976
ER,SG,27.2606519
ER,SI,43.0484232
ER,SK,124.44567599999999
ER,SL,42.19703
ER,UG,1.5
ER,US,257.5834265
ER,UY,2.5163755
ER,ZA,137.238
ES,AD,997980.563
ES,AE,1963496.014
ES,AF,9194.98
ES,AG,23510.1177077
ES,AI,71.259
ES,AL,91858.591398
ES,AM,35142.0734841
ES,AO,263114.428
ES,AR,1480650.0560067
ES,AS,1456.372
ES,AT,2727632.3271799
ES,AU,1684982.8226704
ES,AW,13503.437
ES,AZ,76476.2051734
ES,BA,105775.4874935
ES,BB,11144.5338067
ES,BD,158581.282
ES,BE,9760049.27661
ES,BF,70742.009
ES,BG,1801482.2683970002
ES,BH,138322.179
ES,BI,369.293955
ES,BJ,50244.282
ES,BM,2957.5730911
ES,BN,4878.6116307
ES,BO,171755.5163905
ES,BR,2800519.3725675
ES,BS,202884.871
ES,BT,296.29
ES,BY,236894.2825577
ES,BZ,18560.9876518
ES,CA,1845005.3941339
ES,CF,4448.552
ES,CG,96470.7138989
ES,CH,5366516.2227977
ES,CI,261596.408
ES,CK,64.481
ES,CL,1494078.0580533
ES,CM,186461.6656297
ES,CN,7454345.2716451995
ES,CO,982586.6466496
ES,CR,242569.925
ES,CU,1008312.53
ES,CV,117003.5564566
ES,CY,272650.6350076
ES,CZ,2851156.0974789998
ES,DE,33977133.2875672
ES,DJ,64888.006
ES,DK,1433961.8228664
ES,DM,217.53
ES,DO,561595.9320117
ES,DZ,3208774.6326239
ES,EC,621668.8984872
ES,EE,235663.4920804
ES,EG,1462746.7790278
ES,ER,4390.329
ES,ET,93751.21399999999
ES,FI,1292052.5598652
ES,FJ,3235.289354
ES,FK,33064.46
ES,FM,697.435
ES,FR,40614420.489017904
ES,GA,30248.88
ES,GB,20697347.3614677
ES,GD,560.494
ES,GE,107091.8736285
ES,GH,265685.0047721
ES,GI,1364304.308
ES,GL,245.594
ES,GM,30806.546000000002
ES,GN,60473.615
ES,GQ,173921.717
ES,GR,1931838.9558803
ES,GT,242915.26
ES,GU,1420.906
ES,GW,12623.326000000001
ES,GY,3637.1040715
ES,HK,1107154.2204055
ES,HN,133071.9691622
ES,HR,296469.6912633
ES,HT,22895.961
ES,HU,1723250.5771422
ES,ID,518318.2343992
ES,IE,1613623.0361767
ES,IL,1621028.7173991
ES,IN,1574919.5697061
ES,IO,2.325
ES,IQ,212593.395
ES,IS,108098.0596644
ES,IT,22683884.6063683
ES,JM,55081.8418776
ES,JO,525559.9844795
ES,JP,3217325.8538649
ES,KE,114335.1874499
ES,KG,7673.222898100001
ES,KH,22907.215
ES,KI,41.227
ES,KM,4172.833
ES,KN,925.3007789999999
ES,KP,938.605
ES,KR,2058583.7368158
ES,KW,493278.3448251
ES,KY,18691.174
ES,KZ,252254.0378593
ES,LA,2970.0389999999998
ES,LB,593363.966
ES,LC,3646.732
ES,LK,112054.4993624
ES,LR,17024.419
ES,LT,642299.5635836
ES,LV,250078.5713403
ES,LY,610625.184
ES,MA,9005566.858000001
ES,MD,60495.2673021
ES,MG,45805.7551263
ES,MH,60505.588
ES,MK,85395.3809492
ES,ML,67745.5713884
ES,MM,35963.0773375
ES,MN,8985.895
ES,MO,19367.395
ES,MP,158.359
ES,MR,190738.2830932
ES,MS,102.191
ES,MT,461362.385
ES,MU,163403.1177848
ES,MV,7636.916
ES,MW,7343.130999999999
ES,MX,5083378.2355436
ES,MY,772938.0645142
ES,MZ,32845.262703
ES,NC,29031.748
ES,NE,9320.985
ES,NG,369263.7506341
ES,NI,85959.4706231
ES,NL,9494226.034545701
ES,NO,1697230.9827375
ES,NP,7785.2143076
ES,NR,35.577999999999996
ES,NZ,297460.8721516
ES,OM,273781.9492935
ES,PA,415158.136
ES,PE,1135950.9503974
ES,PF,17354.485
ES,PG,2990.366
ES,PH,564530.9873658
ES,PK,273627.039
ES,PL,5176101.1963521
ES,PM,158.183
ES,PT,24198654.7499864
ES,PW,7.1850000000000005
ES,PY,132768.6896858
ES,QA,463537.096
ES,RO,2238099.2164521
ES,RU,2703616.3799786
ES,RW,2649.4519999999998
ES,SA,2538155.899
ES,SB,636.3810978
ES,SC,190578.6825783
ES,SE,2127565.5695253
ES,SG,702605.9017867
ES,SH,18.122
ES,SI,663919.4214033
ES,SK,1246036.1145627
ES,SL,19088.1712061
ES,SM,18750.866
ES,SN,305182.6915569
ES,SO,12964.266
ES,SR,10845.7313892
ES,ST,3184.5245295
ES,SV,136297.6276079
ES,SY,42843.847
ES,TC,103.877
ES,TD,8841.802
ES,TF,2.917
ES,TG,145780.9302071
ES,TH,695113.125
ES,TJ,1352.88
ES,TM,8044.937
ES,TN,1001191.7112057
ES,TO,68.597
ES,TR,6545869.4938488
ES,TT,27583.503
ES,TV,2.568
ES,TW,563867.449
ES,TZ,44745.3246496
ES,UA,552315.2394827
ES,UG,27497.7900918
ES,US,14163733.6284824
ES,UY,211738.6162643
ES,UZ,76438.513
ES,VC,796.0074692000001
ES,VG,6409.709
ES,VN,473212.462
ES,VU,810.855
ES,WF,49.822
ES,WS,245.24005099999997
ES,YE,31844.241
ES,ZA,1571448.4248854
ES,ZM,17770.5004466
ES,ZW,14476.067
ET,AG,29.357601
ET,AL,75.48027
ET,AM,337.4698242
ET,AR,61.60137700000001
ET,AT,6551.1528058
ET,AU,22211.5504823
ET,AZ,356.8243241
ET,BA,421.150789
ET,BB,3.101
ET,BE,29787.863746900002
ET,BG,4501.131572
ET,BI,58.184
ET,BR,320.242182
ET,BY,1142.038613
ET,CA,10638.0045428
ET,CG,33.395
ET,CH,287795.7573161
ET,CL,338.7976
ET,CM,174.96958270000002
ET,CN,344251.80158060003
ET,CO,50.3367715
ET,CY,417.59544
ET,CZ,7396.7806069
ET,DE,183368.6230803
ET,DK,2194.5625733
ET,DO,8.9743906
ET,DZ,1352.932
ET,EC,20.79
ET,EE,101.1221993
ET,EG,4498.18076
ET,ES,15675.213526
ET,FI,7925.447198
ET,FJ,4.1267266
ET,FR,44648.627016700004
ET,GB,109008.30383830001
ET,GE,276.24
ET,GH,696.606072
ET,GR,7206.785123
ET,HK,16363.675563300001
ET,HN,54.1620319
ET,HU,633.198168
ET,ID,27829.112421700003
ET,IE,4581.2460414
ET,IL,53917.503555200004
ET,IN,42978.3491236
ET,IS,163.11630300000002
ET,IT,54708.4068954
ET,JM,76.464
ET,JO,21042.32344
ET,JP,107645.4040464
ET,KE,18076.9654435
ET,KG,1.297
ET,KR,59929.5775403
ET,KW,4767.1449676
ET,KZ,65.118442
ET,LK,596.5231679999999
ET,LT,399.60847499999994
ET,LV,70.163086
ET,MD,112.727917
ET,MG,100.93
ET,MK,44.5606313
ET,ML,55.7501513
ET,MM,20.923
ET,MR,9.095
ET,MU,41.747482000000005
ET,MX,2509.9701868
ET,MY,1670.581695
ET,MZ,23.9664199
ET,NG,830.204476
ET,NI,2.246
ET,NL,245091.15272969997
ET,NO,16201.2247085
ET,NZ,3540.647793
ET,OM,749.136495
ET,PE,457.594
ET,PH,27.413
ET,PL,4663.2002125
ET,PT,7540.713919000001
ET,RO,559.620283
ET,RU,26961.394431
ET,SC,51.6849543
ET,SE,9783.6053981
ET,SG,947.7291412999999
ET,SI,951.2544906999999
ET,SK,5277.8643165
ET,SL,6.7000753
ET,SN,27.6620271
ET,SV,1303.1399
ET,TG,51.341
ET,TN,209.765808
ET,TR,30596.3011663
ET,TZ,178.31927349999998
ET,UA,2812.7733938
ET,UG,334.0580195
ET,US,264512.854187
ET,UY,11.449327
ET,ZA,8426.6823318
ET,ZM,63.326
FI,AD,384.52
FI,AE,346639.196
FI,AF,601.815
FI,AG,248.5338502
FI,AL,3948.089
FI,AM,21719.7819398
FI,AO,4266.894
FI,AR,271733.3722928
FI,AT,512108.0525586
FI,AU,679189.591507
FI,AW,244.27299999999997
FI,AZ,18934.1322076
FI,BA,11367.6427208
FI,BB,467.084315
FI,BD,135954.622
FI,BE,2720329.5340605
FI,BF,10376.044
FI,BG,79912.1054866
FI,BH,10792.548999999999
FI,BI,694.925598
FI,BJ,1223.643
FI,BM,821.2619013
FI,BN,1250.9811972
FI,BO,7822.3074285
FI,BR,518416.6018246
FI,BS,20670.041
FI,BT,323.27
FI,BY,95626.979375
FI,BZ,832.1338
FI,CA,763826.3732726
FI,CF,14.093
FI,CG,760.9680308
FI,CH,1099230.1118761
FI,CI,9197.34
FI,CL,284839.5804746
FI,CM,21491.111891
FI,CN,3956249.8590542
FI,CO,158043.3610911
FI,CR,7541.618
FI,CU,3022.889
FI,CV,484.428383
FI,CY,401908.99208740005
FI,CZ,412517.6565127
FI,DE,8978524.4963939
FI,DJ,350.696
FI,DK,1087218.8611768
FI,DM,1372.513
FI,DO,12312.0658313
