user_loc,fr_loc,scaled_sci
Macao,Jersey,2898
Macao,Jamaica,555
Macao,Jordan,924
Macao,Japan,8758
Macao,Kenya,370
Macao,Kyrgyzstan,375
Macao,Cambodia,4248
Macao,Kiribati,795
Macao,Comoros,355
Macao,"Korea, Republic of",7041
Macao,Kuwait,16339
Macao,Cayman Islands,26727
Macao,Kazakhstan,382
Macao,Lao People's Democratic Republic,2126
Macao,Lebanon,1914
Macao,Saint Lucia,921
Macao,Sri Lanka,1034
Macao,Liberia,679
Macao,Lesotho,176
Macao,Lithuania,474
Macao,Luxembourg,4761
Macao,Latvia,649
Macao,Libya,166
Macao,Morocco,415
Macao,"Moldova, Republic of",305
Macao,Montenegro,1103
Macao,Madagascar,447
Macao,North Macedonia,755
Macao,Mali,224
Macao,Myanmar,16766
Macao,Mongolia,3191
Macao,Macao,44631334
Macao,Martinique,265
Macao,Mauritania,152
Macao,Malta,9363
Macao,Mauritius,3078
Macao,Maldives,9203
Macao,Malawi,134
Macao,Mexico,202
Macao,Malaysia,24787
Macao,Mozambique,1593
Macao,New Caledonia,812
Macao,Niger,227
Macao,Nigeria,639
Macao,Nicaragua,183
Macao,Netherlands,2048
Macao,Norway,2221
Macao,Nepal,36029
Macao,New Zealand,11614
Macao,Oman,7304
Macao,Panama,731
Macao,Peru,319
Macao,French Polynesia,1372
Macao,Papua New Guinea,1421
Macao,Philippines,57657
Macao,Pakistan,855
Macao,Poland,484
Macao,Puerto Rico,337
Macao,Portugal,43339
Macao,Paraguay,338
Macao,Qatar,24956
Macao,Réunion,512
Macao,Romania,926
Macao,Serbia,613
Macao,Rwanda,206
Macao,Saudi Arabia,9123
Macao,Solomon Islands,5500
Macao,Seychelles,13376
Macao,Sweden,1655
Macao,Singapore,59023
Macao,Slovenia,1394
Macao,Slovakia,649
Macao,Sierra Leone,504
Macao,Senegal,420
Macao,Suriname,1476
Macao,Sao Tome and Principe,52892
Macao,El Salvador,262
Macao,Eswatini,382
Macao,Chad,152
Macao,Togo,1251
Macao,Thailand,4320
Macao,Tajikistan,254
Macao,Timor-Leste,15250
Macao,Tunisia,341
Macao,Tonga,3297
Macao,Türkiye,420
Macao,Trinidad and Tobago,1304
Macao,"Taiwan, Province of China",89237
Macao,"Tanzania, United Republic of",641
Macao,Ukraine,431
Macao,Uganda,500
Macao,United States,2729
Macao,Uruguay,306
Macao,Uzbekistan,347
Macao,Saint Vincent and the Grenadines,506
Macao,Viet Nam,17149
Macao,Vanuatu,1559
Macao,Samoa,912
Macao,Kosovo,235
Macao,Mayotte,350
Macao,South Africa,373
Macao,Zambia,268
Macao,Zimbabwe,359
Martinique,United Arab Emirates,1210
Martinique,Antigua and Barbuda,234608
Martinique,Albania,357
Martinique,Armenia,149
Martinique,Angola,2223
Martinique,Argentina,625
Martinique,Austria,1278
Martinique,Australia,1208
Martinique,Aruba,46491
Martinique,Azerbaijan,140
Martinique,Bosnia and Herzegovina,400
Martinique,Barbados,90954
Martinique,Bangladesh,126
Martinique,Belgium,18442
Martinique,Burkina Faso,5145
Martinique,Bulgaria,719
Martinique,Bahrain,463
Martinique,Burundi,3445
Martinique,Benin,30667
Martinique,Brunei Darussalam,175
Martinique,"Bolivia, Plurinational State of",402
Martinique,Brazil,1921
Martinique,Bahamas,33566
Martinique,Bhutan,81
Martinique,Botswana,2286
Martinique,Belarus,449
Martinique,Belize,12022
Martinique,Canada,10125
Martinique,"Congo, The Democratic Republic of the",4390
Martinique,Central African Republic,7843
Martinique,Congo,11400
Martinique,Switzerland,11982
Martinique,Côte d'Ivoire,10094
Martinique,Chile,7813
Martinique,Cameroon,6699
Martinique,Colombia,810
Martinique,Costa Rica,1120
Martinique,Cabo Verde,6724
Martinique,Curaçao,70614
Martinique,Cyprus,1225
Martinique,Czechia,777
Martinique,Germany,1559
Martinique,Djibouti,3452
Martinique,Denmark,1021
Martinique,Dominican Republic,51411
Martinique,Algeria,807
Martinique,Ecuador,829
Martinique,Estonia,754
Martinique,Egypt,205
Martinique,Spain,2984
Martinique,Ethiopia,444
Martinique,Finland,795
Martinique,Fiji,1118
Martinique,"Micronesia, Federated States of",1078
Martinique,France,272857
Martinique,Gabon,14759
Martinique,United Kingdom,2973
Martinique,Grenada,115370
Martinique,Georgia,211
Martinique,French Guiana,5203396
Martinique,Ghana,1865
Martinique,Gambia,2552
Martinique,Guinea,5829
Martinique,Guadeloupe,6574733
Martinique,Equatorial Guinea,2699
Martinique,Greece,1404
Martinique,Guatemala,376
Martinique,Guam,486
Martinique,Guinea-Bissau,13687
Martinique,Guyana,79127
Martinique,Hong Kong,707
Martinique,Honduras,517
Martinique,Croatia,873
Martinique,Haiti,400231
Martinique,Hungary,879
Martinique,Indonesia,156
Martinique,Ireland,1861
Martinique,Isle of Man,600
Martinique,India,94
Martinique,Iceland,1142
Martinique,Italy,2101
Martinique,Jersey,1470
Martinique,Jamaica,39926
Martinique,Jordan,347
Martinique,Japan,450
Martinique,Kenya,1652
Martinique,Kyrgyzstan,70
Martinique,Cambodia,240
Martinique,Kiribati,250
Martinique,Comoros,7328
Martinique,"Korea, Republic of",212
Martinique,Kuwait,412
Martinique,Cayman Islands,16507
Martinique,Kazakhstan,164
Martinique,Lao People's Democratic Republic,452
Martinique,Lebanon,3946
Martinique,Saint Lucia,5114087
Martinique,Sri Lanka,508
Martinique,Liberia,5668
Martinique,Lesotho,515
Martinique,Lithuania,796
Martinique,Luxembourg,22488
Martinique,Latvia,1223
Martinique,Libya,184
Martinique,Morocco,1340
Martinique,"Moldova, Republic of",704
Martinique,Montenegro,880
Martinique,Madagascar,15338
Martinique,North Macedonia,448
Martinique,Mali,4484
Martinique,Myanmar,38
Martinique,Mongolia,118
Martinique,Macao,265
Martinique,Martinique,91567512
Martinique,Mauritania,1928
Martinique,Malta,4009
Martinique,Mauritius,45219
Martinique,Maldives,1015
Martinique,Malawi,557
Martinique,Mexico,432
Martinique,Malaysia,166
Martinique,Mozambique,1180
Martinique,New Caledonia,135810
Martinique,Niger,2781
Martinique,Nigeria,855
Martinique,Nicaragua,633
Martinique,Netherlands,3952
Martinique,Norway,1088
Martinique,Nepal,74
Martinique,New Zealand,1181
Martinique,Oman,310
Martinique,Panama,1777
Martinique,Peru,509
Martinique,French Polynesia,103856
Martinique,Papua New Guinea,439
Martinique,Philippines,231
Martinique,Pakistan,197
Martinique,Poland,534
Martinique,Puerto Rico,2082
Martinique,Portugal,3250
Martinique,Paraguay,464
Martinique,Qatar,614
Martinique,Réunion,176441
Martinique,Romania,2282
Martinique,Serbia,1007
Martinique,Rwanda,1614
Martinique,Saudi Arabia,268
Martinique,Solomon Islands,479
Martinique,Seychelles,81570
Martinique,Sweden,1004
Martinique,Singapore,765
Martinique,Slovenia,1242
Martinique,Slovakia,746
Martinique,Sierra Leone,4793
Martinique,Senegal,10730
Martinique,Suriname,915754
Martinique,Sao Tome and Principe,1657
Martinique,El Salvador,308
Martinique,Eswatini,759
Martinique,Chad,2546
Martinique,Togo,10077
Martinique,Thailand,204
Martinique,Tajikistan,141
Martinique,Timor-Leste,213
Martinique,Tunisia,1767
Martinique,Tonga,350
Martinique,Türkiye,268
Martinique,Trinidad and Tobago,32551
Martinique,"Taiwan, Province of China",207
Martinique,"Tanzania, United Republic of",1182
Martinique,Ukraine,290
Martinique,Uganda,1985
Martinique,United States,2971
Martinique,Uruguay,733
Martinique,Uzbekistan,90
Martinique,Saint Vincent and the Grenadines,149431
Martinique,Viet Nam,134
Martinique,Vanuatu,1359
Martinique,Samoa,269
Martinique,Kosovo,239
Martinique,Mayotte,80366
Martinique,South Africa,731
Martinique,Zambia,1717
Martinique,Zimbabwe,663
Mauritania,United Arab Emirates,29444
Mauritania,Antigua and Barbuda,1803
Mauritania,Albania,507
Mauritania,Armenia,173
Mauritania,Angola,55699
Mauritania,Argentina,407
Mauritania,Austria,496
Mauritania,Australia,245
Mauritania,Aruba,444
Mauritania,Azerbaijan,649
Mauritania,Bosnia and Herzegovina,391
Mauritania,Barbados,1256
Mauritania,Bangladesh,1525
Mauritania,Belgium,7959
Mauritania,Burkina Faso,64706
Mauritania,Bulgaria,269
Mauritania,Bahrain,3711
Mauritania,Burundi,16221
Mauritania,Benin,40433
Mauritania,Brunei Darussalam,483
Mauritania,"Bolivia, Plurinational State of",613
Mauritania,Brazil,702
Mauritania,Bahamas,1535
Mauritania,Bhutan,279
Mauritania,Botswana,8875
Mauritania,Belarus,667
Mauritania,Belize,920
Mauritania,Canada,2354
Mauritania,"Congo, The Democratic Republic of the",20503
Mauritania,Central African Republic,235398
Mauritania,Congo,229581
Mauritania,Switzerland,1548
Mauritania,Côte d'Ivoire,122940
Mauritania,Chile,308
Mauritania,Cameroon,26178
Mauritania,Colombia,708
Mauritania,Costa Rica,516
Mauritania,Cabo Verde,6747
Mauritania,Curaçao,708
Mauritania,Cyprus,1650
Mauritania,Czechia,156
Mauritania,Germany,1629
Mauritania,Djibouti,23742
Mauritania,Denmark,315
Mauritania,Dominican Republic,2281
Mauritania,Algeria,25851
Mauritania,Ecuador,608
Mauritania,Estonia,145
Mauritania,Egypt,9316
Mauritania,Spain,9286
Mauritania,Ethiopia,4659
Mauritania,Finland,585
Mauritania,Fiji,423
Mauritania,"Micronesia, Federated States of",427
Mauritania,France,15688
Mauritania,Gabon,162719
Mauritania,United Kingdom,609
Mauritania,Grenada,2876
Mauritania,Georgia,388
Mauritania,French Guiana,6003
Mauritania,Ghana,13370
Mauritania,Gambia,433600
Mauritania,Guinea,287626
Mauritania,Guadeloupe,2404
Mauritania,Equatorial Guinea,117283
Mauritania,Greece,641
Mauritania,Guatemala,552
Mauritania,Guam,393
Mauritania,Guinea-Bissau,266272
Mauritania,Guyana,2549
Mauritania,Hong Kong,225
Mauritania,Honduras,876
Mauritania,Croatia,199
Mauritania,Haiti,15585
Mauritania,Hungary,195
Mauritania,Indonesia,499
Mauritania,Ireland,380
Mauritania,Isle of Man,416
Mauritania,India,608
Mauritania,Iceland,545
Mauritania,Italy,2244
Mauritania,Jersey,121
Mauritania,Jamaica,4985
Mauritania,Jordan,9329
Mauritania,Japan,200
Mauritania,Kenya,11482
Mauritania,Kyrgyzstan,467
Mauritania,Cambodia,321
Mauritania,Kiribati,729
Mauritania,Comoros,7588
Mauritania,"Korea, Republic of",232
Mauritania,Kuwait,6298
Mauritania,Cayman Islands,574
Mauritania,Kazakhstan,622
Mauritania,Lao People's Democratic Republic,215
Mauritania,Lebanon,7344
Mauritania,Saint Lucia,1786
Mauritania,Sri Lanka,542
Mauritania,Liberia,54116
Mauritania,Lesotho,5526
Mauritania,Lithuania,206
Mauritania,Luxembourg,3958
Mauritania,Latvia,272
Mauritania,Libya,19909
Mauritania,Morocco,44785
Mauritania,"Moldova, Republic of",292
Mauritania,Montenegro,357
Mauritania,Madagascar,9685
Mauritania,North Macedonia,294
Mauritania,Mali,321688
Mauritania,Myanmar,240
Mauritania,Mongolia,208
Mauritania,Macao,152
Mauritania,Martinique,1928
Mauritania,Mauritania,46574301
Mauritania,Malta,4168
Mauritania,Mauritius,1140
Mauritania,Maldives,1071
Mauritania,Malawi,4609
Mauritania,Mexico,414
Mauritania,Malaysia,574
Mauritania,Mozambique,11220
Mauritania,New Caledonia,874
Mauritania,Niger,92004
Mauritania,Nigeria,5033
Mauritania,Nicaragua,1032
Mauritania,Netherlands,777
Mauritania,Norway,412
Mauritania,Nepal,347
Mauritania,New Zealand,124
Mauritania,Oman,5476
Mauritania,Panama,844
Mauritania,Peru,473
Mauritania,French Polynesia,538
Mauritania,Papua New Guinea,1766
Mauritania,Philippines,618
Mauritania,Pakistan,2035
Mauritania,Poland,175
Mauritania,Puerto Rico,326
Mauritania,Portugal,1362
Mauritania,Paraguay,1096
Mauritania,Qatar,36159
Mauritania,Réunion,1280
Mauritania,Romania,422
Mauritania,Serbia,355
Mauritania,Rwanda,12563
Mauritania,Saudi Arabia,22009
Mauritania,Solomon Islands,940
Mauritania,Seychelles,1451
Mauritania,Sweden,957
Mauritania,Singapore,252
Mauritania,Slovenia,187
Mauritania,Slovakia,228
Mauritania,Sierra Leone,104385
Mauritania,Senegal,875342
Mauritania,Suriname,3006
Mauritania,Sao Tome and Principe,13823
Mauritania,El Salvador,519
Mauritania,Eswatini,7118
Mauritania,Chad,36492
Mauritania,Togo,43128
Mauritania,Thailand,161
Mauritania,Tajikistan,777
Mauritania,Timor-Leste,521
Mauritania,Tunisia,21159
Mauritania,Tonga,538
Mauritania,Türkiye,3732
Mauritania,Trinidad and Tobago,1337
Mauritania,"Taiwan, Province of China",105
Mauritania,"Tanzania, United Republic of",14286
Mauritania,Ukraine,635
Mauritania,Uganda,16570
Mauritania,United States,1425
Mauritania,Uruguay,350
Mauritania,Uzbekistan,437
Mauritania,Saint Vincent and the Grenadines,2034
Mauritania,Viet Nam,364
Mauritania,Vanuatu,579
Mauritania,Samoa,634
Mauritania,Kosovo,474
Mauritania,Mayotte,5784
Mauritania,South Africa,3570
Mauritania,Zambia,14235
Mauritania,Zimbabwe,3340
Malta,United Arab Emirates,30733
Malta,Antigua and Barbuda,18980
Malta,Albania,94354
Malta,Armenia,4509
Malta,Angola,1131
Malta,Argentina,2688
Malta,Austria,24663
Malta,Australia,42147
Malta,Aruba,10176
Malta,Azerbaijan,2567
Malta,Bosnia and Herzegovina,36736
Malta,Barbados,5850
Malta,Bangladesh,3032
Malta,Belgium,27299
Malta,Burkina Faso,4987
Malta,Bulgaria,54813
Malta,Bahrain,20751
Malta,Burundi,1152
Malta,Benin,3636
Malta,Brunei Darussalam,5617
Malta,"Bolivia, Plurinational State of",611
Malta,Brazil,2403
Malta,Bahamas,4204
Malta,Bhutan,1299
Malta,Botswana,1890
Malta,Belarus,6397
Malta,Belize,2061
Malta,Canada,12348
Malta,"Congo, The Democratic Republic of the",1093
Malta,Central African Republic,4682
Malta,Congo,3099
Malta,Switzerland,30773
Malta,Côte d'Ivoire,7457
Malta,Chile,2619
Malta,Cameroon,4420
Malta,Colombia,6892
Malta,Costa Rica,3074
Malta,Cabo Verde,4840
Malta,Curaçao,22102
Malta,Cyprus,64439
Malta,Czechia,13191
Malta,Germany,18426
Malta,Djibouti,13082
Malta,Denmark,23039
Malta,Dominican Republic,1418
Malta,Algeria,1350
Malta,Ecuador,1083
Malta,Estonia,35134
Malta,Egypt,3812
Malta,Spain,18333
Malta,Ethiopia,12070
Malta,Finland,28667
Malta,Fiji,1108
Malta,"Micronesia, Federated States of",1319
Malta,France,12798
Malta,Gabon,5347
Malta,United Kingdom,51182
Malta,Grenada,5452
Malta,Georgia,16299
Malta,French Guiana,2955
Malta,Ghana,27227
Malta,Gambia,182005
Malta,Guinea,19741
Malta,Guadeloupe,3763
Malta,Equatorial Guinea,9871
Malta,Greece,31535
Malta,Guatemala,729
Malta,Guam,6689
Malta,Guinea-Bissau,10692
Malta,Guyana,1562
Malta,Hong Kong,5391
Malta,Honduras,620
Malta,Croatia,19498
Malta,Haiti,709
Malta,Hungary,37574
Malta,Indonesia,735
Malta,Ireland,57721
Malta,Isle of Man,109937
Malta,India,3329
Malta,Iceland,46748
Malta,Italy,80569
Malta,Jersey,72414
Malta,Jamaica,6232
Malta,Jordan,4167
Malta,Japan,3301
Malta,Kenya,4991
Malta,Kyrgyzstan,1446
Malta,Cambodia,400
Malta,Kiribati,903
Malta,Comoros,770
Malta,"Korea, Republic of",2130
Malta,Kuwait,15636
Malta,Cayman Islands,46435
Malta,Kazakhstan,1683
Malta,Lao People's Democratic Republic,354
Malta,Lebanon,10217
Malta,Saint Lucia,5444
Malta,Sri Lanka,5341
Malta,Liberia,9378
Malta,Lesotho,564
Malta,Lithuania,28855
Malta,Luxembourg,87976
Malta,Latvia,48426
Malta,Libya,39258
Malta,Morocco,3373
Malta,"Moldova, Republic of",11116
Malta,Montenegro,63265
Malta,Madagascar,779
Malta,North Macedonia,308434
Malta,Mali,21869
Malta,Myanmar,195
Malta,Mongolia,756
Malta,Macao,9363
Malta,Martinique,4009
Malta,Mauritania,4168
Malta,Malta,166628028
Malta,Mauritius,14863
Malta,Maldives,15518
Malta,Malawi,935
Malta,Mexico,831
Malta,Malaysia,1847
Malta,Mozambique,958
Malta,New Caledonia,4277
Malta,Niger,6440
Malta,Nigeria,8085
Malta,Nicaragua,477
Malta,Netherlands,24601
Malta,Norway,24568
Malta,Nepal,28345
Malta,New Zealand,12786
Malta,Oman,14595
Malta,Panama,3373
Malta,Peru,1446
Malta,French Polynesia,4238
Malta,Papua New Guinea,775
Malta,Philippines,13803
Malta,Pakistan,4755
Malta,Poland,11372
Malta,Puerto Rico,3146
Malta,Portugal,23341
Malta,Paraguay,1062
Malta,Qatar,26602
Malta,Réunion,3422
Malta,Romania,22914
Malta,Serbia,209423
Malta,Rwanda,1849
Malta,Saudi Arabia,11449
Malta,Solomon Islands,839
Malta,Seychelles,26591
Malta,Sweden,38869
Malta,Singapore,7000
Malta,Slovenia,34112
Malta,Slovakia,15656
Malta,Sierra Leone,19048
Malta,Senegal,8496
Malta,Suriname,1599
Malta,Sao Tome and Principe,1425
Malta,El Salvador,553
Malta,Eswatini,1008
Malta,Chad,19893
Malta,Togo,4481
Malta,Thailand,1422
Malta,Tajikistan,660
Malta,Timor-Leste,479
Malta,Tunisia,10066
Malta,Tonga,1320
Malta,Türkiye,7214
Malta,Trinidad and Tobago,6016
Malta,"Taiwan, Province of China",2346
Malta,"Tanzania, United Republic of",1949
Malta,Ukraine,5993
Malta,Uganda,5483
Malta,United States,4258
Malta,Uruguay,3491
Malta,Uzbekistan,2464
Malta,Saint Vincent and the Grenadines,3649
Malta,Viet Nam,436
Malta,Vanuatu,1388
Malta,Samoa,487
Malta,Kosovo,9213
Malta,Mayotte,5289
Malta,South Africa,3203
Malta,Zambia,1958
Malta,Zimbabwe,3502
Mauritius,United Arab Emirates,14615
Mauritius,Antigua and Barbuda,8436
Mauritius,Albania,837
Mauritius,Armenia,329
Mauritius,Angola,1931
Mauritius,Argentina,466
Mauritius,Austria,2342
Mauritius,Australia,24360
Mauritius,Aruba,3261
Mauritius,Azerbaijan,569
Mauritius,Bosnia and Herzegovina,959
Mauritius,Barbados,4928
Mauritius,Bangladesh,25212
Mauritius,Belgium,11054
Mauritius,Burkina Faso,3040
Mauritius,Bulgaria,867
Mauritius,Bahrain,13724
Mauritius,Burundi,3697
Mauritius,Benin,25264
Mauritius,Brunei Darussalam,6141
Mauritius,"Bolivia, Plurinational State of",331
Mauritius,Brazil,700
Mauritius,Bahamas,4701
Mauritius,Bhutan,1777
Mauritius,Botswana,8003
Mauritius,Belarus,1094
Mauritius,Belize,6784
Mauritius,Canada,15926
Mauritius,"Congo, The Democratic Republic of the",3738
Mauritius,Central African Republic,4708
Mauritius,Congo,6264
Mauritius,Switzerland,19135
Mauritius,Côte d'Ivoire,5391
Mauritius,Chile,441
Mauritius,Cameroon,6439
Mauritius,Colombia,507
Mauritius,Costa Rica,838
Mauritius,Cabo Verde,2221
Mauritius,Curaçao,4999
Mauritius,Cyprus,4359
Mauritius,Czechia,1074
Mauritius,Germany,2912
Mauritius,Djibouti,4227
Mauritius,Denmark,1575
Mauritius,Dominican Republic,1735
Mauritius,Algeria,1045
Mauritius,Ecuador,411
Mauritius,Estonia,2318
Mauritius,Egypt,683
Mauritius,Spain,1314
Mauritius,Ethiopia,975
Mauritius,Finland,1092
Mauritius,Fiji,92096
Mauritius,"Micronesia, Federated States of",2608
Mauritius,France,26697
Mauritius,Gabon,6976
Mauritius,United Kingdom,15599
Mauritius,Grenada,9893
Mauritius,Georgia,582
Mauritius,French Guiana,34484
Mauritius,Ghana,3282
Mauritius,Gambia,2773
Mauritius,Guinea,2145
Mauritius,Guadeloupe,75193
Mauritius,Equatorial Guinea,3607
Mauritius,Greece,2278
Mauritius,Guatemala,328
Mauritius,Guam,1493
Mauritius,Guinea-Bissau,890
Mauritius,Guyana,57996
Mauritius,Hong Kong,1913
Mauritius,Honduras,841
Mauritius,Croatia,1338
Mauritius,Haiti,6660
Mauritius,Hungary,1068
Mauritius,Indonesia,859
Mauritius,Ireland,24527
Mauritius,Isle of Man,5027
Mauritius,India,3031
Mauritius,Iceland,1516
Mauritius,Italy,6550
Mauritius,Jersey,22887
Mauritius,Jamaica,7983
Mauritius,Jordan,1297
Mauritius,Japan,589
Mauritius,Kenya,4321
Mauritius,Kyrgyzstan,491
Mauritius,Cambodia,426
Mauritius,Kiribati,10141
Mauritius,Comoros,177368
Mauritius,"Korea, Republic of",509
Mauritius,Kuwait,8412
Mauritius,Cayman Islands,28595
Mauritius,Kazakhstan,518
Mauritius,Lao People's Democratic Republic,271
Mauritius,Lebanon,2025
Mauritius,Saint Lucia,16424
Mauritius,Sri Lanka,7840
Mauritius,Liberia,4472
Mauritius,Lesotho,2780
Mauritius,Lithuania,849
Mauritius,Luxembourg,60574
Mauritius,Latvia,1389
Mauritius,Libya,746
Mauritius,Morocco,1355
Mauritius,"Moldova, Republic of",550
Mauritius,Montenegro,3659
Mauritius,Madagascar,206736
Mauritius,North Macedonia,1549
Mauritius,Mali,2235
Mauritius,Myanmar,231
Mauritius,Mongolia,435
Mauritius,Macao,3078
Mauritius,Martinique,45219
Mauritius,Mauritania,1140
Mauritius,Malta,14863
Mauritius,Mauritius,54307866
Mauritius,Maldives,34000
Mauritius,Malawi,2074
Mauritius,Mexico,352
Mauritius,Malaysia,4259
Mauritius,Mozambique,3157
Mauritius,New Caledonia,16780
Mauritius,Niger,2126
Mauritius,Nigeria,2779
Mauritius,Nicaragua,666
Mauritius,Netherlands,2688
Mauritius,Norway,1692
Mauritius,Nepal,2619
Mauritius,New Zealand,6488
Mauritius,Oman,13112
Mauritius,Panama,869
Mauritius,Peru,388
Mauritius,French Polynesia,30355
Mauritius,Papua New Guinea,2752
Mauritius,Philippines,1123
Mauritius,Pakistan,2460
Mauritius,Poland,639
Mauritius,Puerto Rico,478
Mauritius,Portugal,1957
Mauritius,Paraguay,779
Mauritius,Qatar,17216
Mauritius,Réunion,565881
Mauritius,Romania,1227
Mauritius,Serbia,1533
Mauritius,Rwanda,6189
Mauritius,Saudi Arabia,8127
Mauritius,Solomon Islands,153726
Mauritius,Seychelles,2599176
Mauritius,Sweden,1680
Mauritius,Singapore,7330
Mauritius,Slovenia,1731
Mauritius,Slovakia,853
Mauritius,Sierra Leone,3325
Mauritius,Senegal,2512
Mauritius,Suriname,41364
Mauritius,Sao Tome and Principe,1162
Mauritius,El Salvador,448
Mauritius,Eswatini,5305
Mauritius,Chad,1874
Mauritius,Togo,5501
Mauritius,Thailand,368
Mauritius,Tajikistan,482
Mauritius,Timor-Leste,557
Mauritius,Tunisia,1804
Mauritius,Tonga,6043
Mauritius,Türkiye,575
Mauritius,Trinidad and Tobago,27369
Mauritius,"Taiwan, Province of China",480
Mauritius,"Tanzania, United Republic of",3631
Mauritius,Ukraine,841
Mauritius,Uganda,4507
Mauritius,United States,1231
Mauritius,Uruguay,509
Mauritius,Uzbekistan,602
Mauritius,Saint Vincent and the Grenadines,11820
Mauritius,Viet Nam,278
Mauritius,Vanuatu,11923
Mauritius,Samoa,7138
Mauritius,Kosovo,543
Mauritius,Mayotte,441246
Mauritius,South Africa,15250
Mauritius,Zambia,4687
Mauritius,Zimbabwe,10838
Maldives,United Arab Emirates,78830
Maldives,Antigua and Barbuda,6264
Maldives,Albania,898
Maldives,Armenia,1103
Maldives,Angola,1310
Maldives,Argentina,472
Maldives,Austria,3329
Maldives,Australia,9402
Maldives,Aruba,2043
Maldives,Azerbaijan,1653
Maldives,Bosnia and Herzegovina,1093
Maldives,Barbados,2470
Maldives,Bangladesh,204386
Maldives,Belgium,1626
Maldives,Burkina Faso,731
Maldives,Bulgaria,1474
Maldives,Bahrain,167681
Maldives,Burundi,1388
Maldives,Benin,1703
Maldives,Brunei Darussalam,47950
Maldives,"Bolivia, Plurinational State of",421
Maldives,Brazil,651
Maldives,Bahamas,3181
Maldives,Bhutan,33846
Maldives,Botswana,2468
Maldives,Belarus,7264
Maldives,Belize,3224
Maldives,Canada,2906
Maldives,"Congo, The Democratic Republic of the",1025
Maldives,Central African Republic,2031
Maldives,Congo,1149
Maldives,Switzerland,8517
Maldives,Côte d'Ivoire,968
Maldives,Chile,385
Maldives,Cameroon,1045
Maldives,Colombia,527
Maldives,Costa Rica,1071
Maldives,Cabo Verde,3571
Maldives,Curaçao,1390
Maldives,Cyprus,12489
Maldives,Czechia,3747
Maldives,Germany,3015
Maldives,Djibouti,2781
Maldives,Denmark,2500
Maldives,Dominican Republic,1173
Maldives,Algeria,949
Maldives,Ecuador,524
Maldives,Estonia,1730
Maldives,Egypt,3408
Maldives,Spain,2107
Maldives,Ethiopia,1425
Maldives,Finland,1887
Maldives,Fiji,3589
Maldives,"Micronesia, Federated States of",1590
Maldives,France,1826
Maldives,Gabon,980
Maldives,United Kingdom,5147
Maldives,Grenada,5946
Maldives,Georgia,1117
Maldives,French Guiana,983
Maldives,Ghana,2601
Maldives,Gambia,2472
Maldives,Guinea,1010
Maldives,Guadeloupe,2180
Maldives,Equatorial Guinea,2044
Maldives,Greece,4987
Maldives,Guatemala,389
Maldives,Guam,3793
Maldives,Guinea-Bissau,838
Maldives,Guyana,3994
Maldives,Hong Kong,3685
Maldives,Honduras,936
Maldives,Croatia,1699
Maldives,Haiti,1002
Maldives,Hungary,1142
Maldives,Indonesia,3913
Maldives,Ireland,4794
Maldives,Isle of Man,4507
Maldives,India,9788
Maldives,Iceland,3878
Maldives,Italy,6087
Maldives,Jersey,4366
Maldives,Jamaica,1884
Maldives,Jordan,3348
Maldives,Japan,3044
Maldives,Kenya,4528
Maldives,Kyrgyzstan,2149
Maldives,Cambodia,1583
Maldives,Kiribati,3007
Maldives,Comoros,925
Maldives,"Korea, Republic of",2287
Maldives,Kuwait,74256
Maldives,Cayman Islands,31625
Maldives,Kazakhstan,1767
Maldives,Lao People's Democratic Republic,1230
Maldives,Lebanon,7410
Maldives,Saint Lucia,9117
Maldives,Sri Lanka,262238
Maldives,Liberia,4007
Maldives,Lesotho,1117
Maldives,Lithuania,1274
Maldives,Luxembourg,3851
Maldives,Latvia,2013
Maldives,Libya,3238
Maldives,Morocco,1793
Maldives,"Moldova, Republic of",797
Maldives,Montenegro,3456
Maldives,Madagascar,2599
Maldives,North Macedonia,1784
Maldives,Mali,896
Maldives,Myanmar,959
Maldives,Mongolia,861
Maldives,Macao,9203
Maldives,Martinique,1015
Maldives,Mauritania,1071
Maldives,Malta,15518
Maldives,Mauritius,34000
Maldives,Maldives,99905812
Maldives,Malawi,1343
Maldives,Mexico,461
Maldives,Malaysia,32828
Maldives,Mozambique,1361
Maldives,New Caledonia,2116
Maldives,Niger,1082
Maldives,Nigeria,2052
Maldives,Nicaragua,905
Maldives,Netherlands,2142
Maldives,Norway,1725
Maldives,Nepal,40757
Maldives,New Zealand,9775
Maldives,Oman,170751
Maldives,Panama,844
Maldives,Peru,455
Maldives,French Polynesia,4386
Maldives,Papua New Guinea,2608
Maldives,Philippines,6406
Maldives,Pakistan,5591
Maldives,Poland,768
Maldives,Puerto Rico,579
Maldives,Portugal,2954
Maldives,Paraguay,902
Maldives,Qatar,131776
Maldives,Réunion,1629
Maldives,Romania,1362
Maldives,Serbia,1679
Maldives,Rwanda,3045
Maldives,Saudi Arabia,92580
Maldives,Solomon Islands,4450
Maldives,Seychelles,239433
Maldives,Sweden,2072
Maldives,Singapore,35237
Maldives,Slovenia,6068
Maldives,Slovakia,1110
Maldives,Sierra Leone,4087
Maldives,Senegal,1073
Maldives,Suriname,1727
Maldives,Sao Tome and Principe,3216
Maldives,El Salvador,437
Maldives,Eswatini,1741
Maldives,Chad,1153
Maldives,Togo,1214
Maldives,Thailand,3358
Maldives,Tajikistan,4455
